repo_id,repo_name,description,stars,forks,watchers,open_issues,size_kb,language,topics,repo_age_days,last_commit_days,releases,contributors,recent_commits,merged_prs,has_cicd,readme_length,is_fork,is_template,is_archived,has_license,has_wiki,has_pages,has_description,commit_rate,engagement_ratio,is_mature,is_active,description_length,topics_count,text_summary,label,confidence,reasoning
1045976,py4j/py4j,Py4J enables Python programs to dynamically access arbitrary Java objects,1288,235,1288,183,17507,Java,"python, java, distributed-systems, programming-languages",5685,0,0,37,25,77,1,1426,0,0,0,1,0,1,1,8.33,0.5357,1,1,73,4,"Description: Py4J enables Python programs to dynamically access arbitrary Java objects. Primary language: Java. Topics: python, java, distributed-systems, programming-languages. large codebase. 1288 stars (high visibility). 235 forks (notable community interest). 37 contributors (large team). 25 commits in last 90 days (~8.33/month, moderate activity). updated today. 15.6 years old (mature repository). 77 merged pull requests. No formal releases. 183 open issues (heavy issue activity). Has CI/CD workflows configured. basic README (1426 chars). GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.5357. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, no formal releases, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",lead,0.95,"Py4J is a mature, highly complex project with a large team (37 contributors), high visibility (1288 stars, 235 forks), CI/CD, GitHub Pages, and active issue/PR management. Despite no formal releases, its long history, multi-contributor structure, and established engineering practices place it at the lead level."
9486650,shirok/Gauche,Scheme Scripting Engine,893,88,893,164,104721,Scheme,"scheme, r7rs-scheme",4789,0,11,49,300,257,1,907,0,0,0,1,1,0,1,100.0,0.4096,1,1,23,2,"Description: Scheme Scripting Engine. Primary language: Scheme. Topics: scheme, r7rs-scheme. very large codebase. 893 stars (good visibility). 88 forks (notable community interest). 49 contributors (large team). 300 commits in last 90 days (~100.0/month, high activity). updated today. 13.1 years old (mature repository). 257 merged pull requests. 11 releases published. 164 open issues (heavy issue activity). Has CI/CD workflows configured. basic README (907 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.4096. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, wiki enabled, open-source license, mature and currently active.",lead,0.95,"This repository is a mature, highly active Scheme scripting engine with a large team (49 contributors), high commit velocity (300 commits in 90 days), regular releases (11), extensive PR history (257 merged), CI/CD, wiki, and strong community engagement (893 stars, 88 forks). It exhibits all characteristics of a lead-level project: complex, well-maintained, and with an established ecosystem."
101807531,JuliaRegistries/General,The official registry of general Julia packages,710,565,710,185,475113,Julia,,3193,0,0,427,1000,293,1,29393,0,0,0,1,0,1,1,333.33,0.7984,1,1,47,0,"Description: The official registry of general Julia packages. Primary language: Julia. very large codebase. 710 stars (good visibility). 565 forks (widely reused project). 427 contributors (large team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 8.7 years old (mature repository). 293 merged pull requests. No formal releases. 185 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (29393 chars). GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.7984. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, no formal releases, extensive documentation, GitHub Pages site published, open-source license, no topics declared, mature and currently active.",lead,0.95,"This is the official Julia package registry, a highly complex and mature project with a very large codebase, 427 contributors, high commit activity, CI/CD, extensive documentation, and a GitHub Pages site. Despite no formal releases, its role as a central registry and strong engineering signals (multi-contributor, PR workflow, automated CI) place it at the lead level."
435375021,apache/gluten,Gluten is a middle layer responsible for offloading JVM-based SQL engines' execution to native engines.,1565,613,1565,907,220063,Scala,"clickhouse, simd, spark-sql, vectorization, velox, arrow",1634,0,25,192,257,232,1,10013,0,0,0,1,0,1,1,85.67,2.6642,1,1,103,6,"Description: Gluten is a middle layer responsible for offloading JVM-based SQL engines' execution to native engines.. Primary language: Scala. Topics: clickhouse, simd, spark-sql, vectorization, velox, arrow. very large codebase. 1565 stars (high visibility). 613 forks (widely reused project). 192 contributors (large team). 257 commits in last 90 days (~85.67/month, high activity). updated today. 4.5 years old (mature repository). 232 merged pull requests. 25 releases published. 907 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (10013 chars). GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 2.6642. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",lead,0.98,"This repository exhibits all characteristics of a lead-level project: large team (192 contributors), high visibility (1565 stars, 613 forks), extensive CI/CD, regular releases (25), heavy issue activity (907 open), comprehensive documentation, GitHub Pages site, and sustained high activity over 4.5 years. It is a complex, mature, and widely reused project with an established ecosystem."
1131734767,wecode-ai/Wegent,"An open-source AI-native operating system to define, organize, and run intelligent agent teams",568,97,568,40,32893,Python,"agent, ai, claude-code, llm, notebooklm, chatbot, chatgpt, gemini, clawd",137,0,68,40,500,260,1,18840,0,0,0,1,1,0,1,166.67,9.6377,0,1,94,9,"Description: An open-source AI-native operating system to define, organize, and run intelligent agent teams. Primary language: Python. Topics: agent, ai, claude-code, llm, notebooklm, chatbot, chatgpt, gemini, clawd. large codebase. 568 stars (good visibility). 97 forks (notable community interest). 40 contributors (large team). 500 commits in last 90 days (~166.67/month, high activity). updated today. 137 days old (recent). 260 merged pull requests. 68 releases published. 40 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (18840 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 9.6377. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, open-source license, well-tagged with topics, young and actively developed.",lead,0.95,"This repository exhibits all hallmarks of a lead-level project: large team (40 contributors), high commit activity (500 in 90 days), extensive PR history (260 merged), regular releases (68), CI/CD, comprehensive documentation, wiki, and strong community engagement (568 stars, 97 forks). It is a complex, mature, and actively maintained open-source system."
1084806666,andreknieriem/headunit-revived,Headunit App for displaying Android Auto,1020,82,1020,37,31652,C,"android, androidauto, headunit",211,0,67,25,690,134,0,26786,0,0,0,1,1,0,1,230.0,10.3962,1,1,40,3,"Description: Headunit App for displaying Android Auto. Primary language: C. Topics: android, androidauto, headunit. large codebase. 1020 stars (high visibility). 82 forks (notable community interest). 25 contributors (large team). 690 commits in last 90 days (~230.0/month, high activity). updated today. 211 days old (established). 134 merged pull requests. 67 releases published. 37 open issues (heavy issue activity). No CI/CD workflows detected. detailed README (26786 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 10.3962. Combined engineering signals: multi-contributor team, no automated CI/CD, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, open-source license, well-tagged with topics, mature and currently active.",lead,0.95,"Large team (25 contributors), high activity (690 commits in 90 days), regular releases (67), extensive documentation and wiki, established PR workflow, and high community engagement (1020 stars, 82 forks). Despite no CI/CD, the project shows lead-level maturity and complexity."
261776181,liqotech/liqo,Enable dynamic and seamless Kubernetes multi-cluster topologies,1441,141,1441,99,46754,Go,"kubernetes, liquid-computing, resource-sharing, cloud-computing, multi-cluster, kubernetes-clusters, clusters, k8s",2212,0,58,58,58,171,1,6844,0,0,0,1,0,1,1,19.33,1.4297,1,1,63,8,"Description: Enable dynamic and seamless Kubernetes multi-cluster topologies. Primary language: Go. Topics: kubernetes, liquid-computing, resource-sharing, cloud-computing, multi-cluster, kubernetes-clusters, clusters, k8s. large codebase. 1441 stars (high visibility). 141 forks (notable community interest). 58 contributors (large team). 58 commits in last 90 days (~19.33/month, moderate activity). updated today. 6.1 years old (mature repository). 171 merged pull requests. 58 releases published. 99 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (6844 chars). GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 1.4297. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",lead,0.95,"This repository exhibits all hallmarks of a lead-level project: large team (58 contributors), high visibility (1441 stars, 141 forks), mature age (6.1 years) with sustained activity (58 commits in 90 days), regular releases (58 releases), extensive CI/CD, comprehensive documentation, and a well-established PR workflow. The engagement ratio and combined signals confirm it as a highly complex, mature project with an established ecosystem."
336077693,DomCR/ACadSharp,C# library to read/write cad files like dxf/dwg.,752,191,752,65,32672,C#,"cad, dwg, dxf, dxf-reader, dwg-reader, dxf-files, dxf-writer, dwg-writer, dwg-files",1938,0,61,24,258,291,1,2969,0,0,0,1,0,1,1,86.0,0.9727,1,1,48,9,"Description: C# library to read/write cad files like dxf/dwg.. Primary language: C#. Topics: cad, dwg, dxf, dxf-reader, dwg-reader, dxf-files, dxf-writer, dwg-writer, dwg-files. large codebase. 752 stars (good visibility). 191 forks (notable community interest). 24 contributors (large team). 258 commits in last 90 days (~86.0/month, high activity). updated today. 5.3 years old (mature repository). 291 merged pull requests. 61 releases published. 65 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (2969 chars). GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.9727. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",lead,0.95,"This repository exhibits all characteristics of a lead-level project: large team (24 contributors), high activity (258 commits in 90 days), many releases (61), extensive PR history (291 merged), CI/CD, GitHub Pages, comprehensive documentation, and a mature codebase with strong community engagement (752 stars, 191 forks)."
1179415189,thesongzhu/Friday,"AI personal operations platform for supervised, evidence-backed automation.",876,112,876,1,149469,TypeScript,"agents, ai, ai-assistant, automation, friday, openai, self-hosted, workflow, codex, ai-agents, local-first, personal-assistant, typescript",77,0,4,2,780,293,1,13029,0,0,0,1,1,0,1,260.0,25.3333,0,1,75,13,"Description: AI personal operations platform for supervised, evidence-backed automation.. Primary language: TypeScript. Topics: agents, ai, ai-assistant, automation, friday, openai, self-hosted, workflow, codex, ai-agents, local-first, personal-assistant, typescript. very large codebase. 876 stars (good visibility). 112 forks (notable community interest). 2 contributors (small team). 780 commits in last 90 days (~260.0/month, high activity). updated today. 77 days old (recent). 293 merged pull requests. 4 releases published. 1 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (13029 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 25.3333. Combined engineering signals: very small team, automated CI/CD pipeline, established PR-review workflow, a few releases published, extensive documentation, wiki enabled, open-source license, well-tagged with topics, young and actively developed.",lead,0.85,"Despite a small team (2 contributors), the repository exhibits lead-level maturity: very large codebase, high commit velocity (780 commits in 90 days), extensive CI/CD, 293 merged PRs, multiple releases, comprehensive documentation, wiki, and active issue tracking. The high engagement ratio and community interest (876 stars, 112 forks) further indicate a mature, well-engineered project with established practices and ecosystem potential."
1127650407,asciimoo/hister,Your own search engine,1084,57,1084,22,23270,Go,"go, golang, history, index, search, search-engine, web, mcp, mcp-server, privacy, semantic-search, browser-history, personal-search, personal-search-engine",143,0,15,33,957,187,1,1887,0,0,0,1,1,0,1,319.0,15.8472,0,1,22,14,"Description: Your own search engine. Primary language: Go. Topics: go, golang, history, index, search, search-engine, web, mcp, mcp-server, privacy, semantic-search, browser-history, personal-search, personal-search-engine. large codebase. 1084 stars (high visibility). 57 forks (notable community interest). 33 contributors (large team). 957 commits in last 90 days (~319.0/month, high activity). updated today. 143 days old (recent). 187 merged pull requests. 15 releases published. 22 open issues (heavy issue activity). Has CI/CD workflows configured. basic README (1887 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 15.8472. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, wiki enabled, open-source license, well-tagged with topics, young and actively developed.",lead,0.95,"High stars, forks, contributors, and commit activity indicate a mature, complex project with strong community engagement. CI/CD, PR workflow, releases, and wiki demonstrate lead-level engineering practices."
438849461,hugo-fixit/FixIt,"🔧 A clean, elegant but advanced blog theme for Hugo 一个简洁、优雅且高效的 Hugo 主题",1108,134,1108,11,62332,HTML,"hugo-theme, hugo, hugo-blog-theme, hugo-blog, blog, giscus, algolia, pwa, pwa-app, hugo-fixit",1624,0,46,59,125,211,1,16612,0,0,0,1,1,0,1,41.67,1.5286,1,1,71,10,"Description: 🔧 A clean, elegant but advanced blog theme for Hugo 一个简洁、优雅且高效的 Hugo 主题. Primary language: HTML. Topics: hugo-theme, hugo, hugo-blog-theme, hugo-blog, blog, giscus, algolia, pwa, pwa-app, hugo-fixit. large codebase. 1108 stars (high visibility). 134 forks (notable community interest). 59 contributors (large team). 125 commits in last 90 days (~41.67/month, high activity). updated today. 4.4 years old (mature repository). 211 merged pull requests. 46 releases published. 11 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (16612 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 1.5286. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, open-source license, well-tagged with topics, mature and currently active.",lead,0.95,"This repository demonstrates high engineering maturity with a large team (59 contributors), extensive PR history (211 merged), regular releases (46), active CI/CD, comprehensive documentation, wiki, and sustained high activity over 4.4 years. It meets all criteria for a lead-level project."
8077957,vatesfr/xen-orchestra,The global orchestration solution to manage and backup XCP-ng and XenServer.,960,306,960,444,101097,JavaScript,"xen-orchestra, xenserver, virtualization, xcp-ng, citrix, hypervisor, backup, management",4857,0,30,119,255,279,1,2251,0,0,0,1,1,0,1,85.0,0.5212,1,1,76,8,"Description: The global orchestration solution to manage and backup XCP-ng and XenServer.. Primary language: JavaScript. Topics: xen-orchestra, xenserver, virtualization, xcp-ng, citrix, hypervisor, backup, management. very large codebase. 960 stars (good visibility). 306 forks (notable community interest). 119 contributors (large team). 255 commits in last 90 days (~85.0/month, high activity). updated today. 13.3 years old (mature repository). 279 merged pull requests. 30 releases published. 444 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (2251 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.5212. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, wiki enabled, open-source license, well-tagged with topics, mature and currently active.",lead,0.98,"This repository is a highly mature, complex project with a large team (119 contributors), high activity (255 commits in 90 days), extensive PR history (279 merged), regular releases (30), CI/CD, wiki, and strong community engagement (960 stars, 306 forks). It meets all criteria for a lead-level project."
166008577,intel/llvm,Intel staging area for llvm.org contribution. Home for Intel LLVM-based projects.,1478,832,1478,818,5248250,LLVM,"intel, llvm, sycl, oneapi",2688,0,1958,362,1000,262,1,3593,0,0,0,1,1,1,1,333.33,1.7181,1,1,81,4,"Description: Intel staging area for llvm.org contribution. Home for Intel LLVM-based projects.. Primary language: LLVM. Topics: intel, llvm, sycl, oneapi. very large codebase. 1478 stars (high visibility). 832 forks (widely reused project). 362 contributors (large team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 7.4 years old (mature repository). 262 merged pull requests. 1958 releases published. 818 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (3593 chars). Wiki enabled. GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 1.7181. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",lead,0.98,"This repository is a highly complex, mature project with a very large codebase, 362 contributors, 1958 releases, extensive CI/CD, comprehensive documentation, and an established ecosystem. It is a staging area for Intel's LLVM contributions, indicating significant organizational backing and engineering maturity."
466473918,owasp-noir/noir,"Hunt every Endpoint in your code, expose Shadow APIs, map the Attack Surface.",1311,129,1311,9,144549,Crystal,"attack-surfaces, pentesting, security, devsecops, hacktoberfest, owasp, owasp-noir, endpoints, api-security, shadow-api, crystal",1544,0,57,24,957,285,1,6357,0,0,0,1,1,1,1,319.0,1.8641,1,1,77,11,"Description: Hunt every Endpoint in your code, expose Shadow APIs, map the Attack Surface.. Primary language: Crystal. Topics: attack-surfaces, pentesting, security, devsecops, hacktoberfest, owasp, owasp-noir, endpoints, api-security, shadow-api, crystal. very large codebase. 1311 stars (high visibility). 129 forks (notable community interest). 24 contributors (large team). 957 commits in last 90 days (~319.0/month, high activity). updated today. 4.2 years old (mature repository). 285 merged pull requests. 57 releases published. 9 open issues (active issue tracking). Has CI/CD workflows configured. detailed README (6357 chars). Wiki enabled. GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 1.8641. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",lead,0.98,"This repository exhibits all characteristics of a lead-level project: large team (24 contributors), high activity (957 commits in 90 days), mature age (4.2 years), extensive PR history (285 merged), regular releases (57), comprehensive documentation (README, Wiki, GitHub Pages), CI/CD, and high community engagement (1311 stars, 129 forks). It is a well-established, actively maintained security tool with a clear ecosystem."
7635285,dustinkirkland/byobu,"text window manager, shell multiplexer, integrated DevOps environment",1601,134,1601,2,44757,Shell,,4880,0,14,33,113,12,1,2690,0,0,0,1,1,0,1,37.67,0.7109,1,1,69,0,"Description: text window manager, shell multiplexer, integrated DevOps environment. Primary language: Shell. large codebase. 1601 stars (high visibility). 134 forks (notable community interest). 33 contributors (large team). 113 commits in last 90 days (~37.67/month, high activity). updated today. 13.4 years old (mature repository). 12 merged pull requests. 14 releases published. 2 open issues (issue tracker rarely used). Has CI/CD workflows configured. detailed README (2690 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.7109. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, some PR review activity, regular release cadence, wiki enabled, open-source license, no topics declared, mature and currently active.",lead,0.95,"This repository is a mature, highly active project with a large team (33 contributors), high visibility (1601 stars), regular releases (14), CI/CD, wiki, and a long history (13.4 years). It demonstrates strong engineering practices and community engagement, fitting the 'lead' category."
163363578,billimek/k8s-gitops,GitOps principles to define kubernetes cluster state via code,770,80,770,1,18220,YAML,"kubernetes, gitops, flux, helm, k8s, k8s-at-home",2708,0,0,4,565,298,1,1258,0,0,0,1,0,0,1,188.33,0.6275,1,1,61,6,"Description: GitOps principles to define kubernetes cluster state via code. Primary language: YAML. Topics: kubernetes, gitops, flux, helm, k8s, k8s-at-home. large codebase. 770 stars (good visibility). 80 forks (notable community interest). 4 contributors (medium team). 565 commits in last 90 days (~188.33/month, high activity). updated today. 7.4 years old (mature repository). 298 merged pull requests. No formal releases. 1 open issues (issue tracker rarely used). Has CI/CD workflows configured. basic README (1258 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.6275. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, no formal releases, open-source license, well-tagged with topics, mature and currently active.",senior,0.85,"The repository demonstrates strong engineering practices with a multi-contributor team, CI/CD workflows, high commit activity, and a well-established PR review process. However, the lack of formal releases and relatively basic README prevent it from reaching the 'lead' tier, which typically requires comprehensive documentation and a release cycle."
573411360,vitejs/vite-plugin-react,The all-in-one Vite plugin for React projects.,1084,250,1084,88,11357,TypeScript,,1272,0,124,123,69,253,1,2249,0,0,0,1,0,0,1,23.0,2.0958,1,1,46,0,"Description: The all-in-one Vite plugin for React projects.. Primary language: TypeScript. large codebase. 1084 stars (high visibility). 250 forks (notable community interest). 123 contributors (large team). 69 commits in last 90 days (~23.0/month, high activity). updated today. 3.5 years old (mature repository). 253 merged pull requests. 124 releases published. 88 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (2249 chars). Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 2.0958. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, open-source license, no topics declared, mature and currently active.",lead,0.95,"High stars, forks, and contributors; extensive PR and release history; active CI/CD; mature codebase with sustained high activity; strong community engagement."
1229492049,KevRojo/Dulus,"The best CLI agent -   The only system capable of maintaining a 98% cache hit rate across a 2 billion token session lasting 3 months. — reads & edits files, runs Bash, greps your repo, browses the web, ships commits, all from your terminal. Frontier IA driving real work at $0  scraping webchats AI",708,25,708,0,37850,Python,"agent, ai, assistant, claw, falcon, openai, python3, web-provider, dulus",23,0,4,1,275,0,1,36614,0,0,0,1,1,1,1,91.67,61.0833,0,1,298,9,"Description: The best CLI agent -   The only system capable of maintaining a 98% cache hit rate across a 2 billion token session lasting 3 months. — reads & edits files, runs Bash, greps your repo, browses the web, ships commits, all from your terminal. Frontier IA driving real work at $0  scraping webchats AI. Primary language: Python. Topics: agent, ai, assistant, claw, falcon, openai, python3, web-provider, dulus. large codebase. 708 stars (good visibility). 25 forks (modest community interest). solo project (1 contributor). 275 commits in last 90 days (~91.67/month, high activity). updated today. 23 days old (very recent). No merged pull requests recorded. 4 releases published. no open issues. Has CI/CD workflows configured. detailed README (36614 chars). Wiki enabled. GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 61.0833. Combined engineering signals: solo developer, automated CI/CD pipeline, no visible PR-review workflow, a few releases published, extensive documentation, wiki enabled, GitHub Pages site published, open-source license, well-tagged with topics, young and actively developed.",senior,0.85,"Despite being a solo project, the repository exhibits senior-level engineering maturity: extensive documentation, CI/CD, multiple releases, wiki, GitHub Pages, and a high commit rate. The lack of PR workflow is offset by the solo nature, but the overall structure and practices are well beyond junior level."
154000256,iconify/icon-sets,"200+ open source icon sets. Icons are validated, cleaned up, optimised, ready to render as SVG. Updated automatically several times a week.",992,93,992,8,725149,TypeScript,,2775,0,0,6,59,81,0,8373,0,0,0,0,0,1,1,19.67,0.7817,1,1,139,0,"Description: 200+ open source icon sets. Icons are validated, cleaned up, optimised, ready to render as SVG. Updated automatically several times a week.. Primary language: TypeScript. very large codebase. 992 stars (good visibility). 93 forks (notable community interest). 6 contributors (medium team). 59 commits in last 90 days (~19.67/month, moderate activity). updated today. 7.6 years old (mature repository). 81 merged pull requests. No formal releases. 8 open issues (active issue tracking). No CI/CD workflows detected. detailed README (8373 chars). GitHub Pages site published. Engagement ratio (stars+2*forks+watchers per day of age): 0.7817. Combined engineering signals: multi-contributor team, no automated CI/CD, established PR-review workflow, no formal releases, extensive documentation, GitHub Pages site published, no topics declared, mature and currently active.",senior,0.85,"The repository is mature (7.6 years), has a medium team (6 contributors), moderate recent activity, good documentation, and an established PR workflow. However, the lack of CI/CD and formal releases prevents it from reaching 'lead' level, while its structure and community engagement clearly exceed 'junior'."
1214155858,AndrewPrifer/liquid-dom,Liquid Glass for the Web,1868,88,1868,2,9246,TypeScript,,39,0,0,2,168,1,0,4330,0,0,0,0,0,0,1,56.0,97.8,0,1,24,0,"Description: Liquid Glass for the Web. Primary language: TypeScript. medium-sized codebase. 1868 stars (high visibility). 88 forks (notable community interest). 2 contributors (small team). 168 commits in last 90 days (~56.0/month, high activity). updated today. 39 days old (recent). 1 merged pull requests. No formal releases. 2 open issues (heavy issue activity). No CI/CD workflows detected. detailed README (4330 chars). Engagement ratio (stars+2*forks+watchers per day of age): 97.8. Combined engineering signals: very small team, no automated CI/CD, some PR review activity, no formal releases, extensive documentation, no topics declared, young and actively developed.",senior,0.85,"Despite the small team and lack of CI/CD, the repository shows high maturity through extensive documentation, high community engagement (stars, forks, issues), consistent high commit activity, and a well-structured codebase in TypeScript. The absence of releases and CI/CD is offset by the project's young age and active development, indicating a senior-level project in early stages."
729471057,Dvlv/BoxBuddyRS,A Graphical Interface for Distrobox,521,37,521,1,1812,Rust,"containers, distrobox, flatpak, gtk, gtk4, libadwaita, linux, podman, rust",900,0,45,25,5,49,1,1916,0,0,0,1,1,1,1,1.67,1.2386,1,1,35,9,"Description: A Graphical Interface for Distrobox. Primary language: Rust. Topics: containers, distrobox, flatpak, gtk, gtk4, libadwaita, linux, podman, rust. medium-sized codebase. 521 stars (good visibility). 37 forks (modest community interest). 25 contributors (large team). 5 commits in last 90 days (~1.67/month, very low activity). updated today. 2.5 years old (mature repository). 49 merged pull requests. 45 releases published. 1 open issues (issue tracker rarely used). Has CI/CD workflows configured. basic README (1916 chars). Wiki enabled. GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 1.2386. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, some PR review activity, regular release cadence, wiki enabled, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",senior,0.85,"The repository has a multi-contributor team (25 contributors), CI/CD workflows, regular releases (45 releases), and a mature codebase (2.5 years old). However, very low recent commit activity (5 commits in 90 days) and minimal issue tracker usage suggest it is not at the 'lead' level of high complexity and ongoing active development. It is well-structured and follows good practices, fitting the 'senior' category."
148657224,trezor/trezor-suite,Trezor Suite Monorepo,1011,362,1011,1243,1307172,TypeScript,"trezor, web, wallet, suite, electron, bitcoin, typescript, cryptography, cryptocurrency",2813,0,166,152,1000,263,1,4107,0,0,0,1,1,0,1,333.33,0.9758,1,1,21,9,"Description: Trezor Suite Monorepo. Primary language: TypeScript. Topics: trezor, web, wallet, suite, electron, bitcoin, typescript, cryptography, cryptocurrency. very large codebase. 1011 stars (high visibility). 362 forks (notable community interest). 152 contributors (large team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 7.7 years old (mature repository). 263 merged pull requests. 166 releases published. 1243 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (4107 chars). Wiki enabled. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 0.9758. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, wiki enabled, open-source license, well-tagged with topics, mature and currently active.",lead,0.98,"This repository exhibits all hallmarks of a lead-level project: a very large codebase, high star count, large team of 152 contributors, extremely high commit activity (1000 in 90 days), 166 releases, extensive CI/CD, detailed README, wiki, and a mature age of 7.7 years with ongoing active development. It is a complex, well-established monorepo with a strong community and engineering practices."
948019708,UniClipboard/UniClipboard,"Real-time clipboard sync across all your devices — local-first, peer-to-peer, and end-to-end encrypted. No account. No cloud dependency. No central server.",596,31,596,58,27806,Rust,"clipboard-manager, clipboardsync, cross-platform, efficientnet, tauri-app, tauri2, tools, linux, macos, windows, clipboard-sync, e2ee, local-first, p2p",440,0,89,6,1000,269,1,21471,0,0,0,1,0,1,1,333.33,2.8435,1,1,155,14,"Description: Real-time clipboard sync across all your devices — local-first, peer-to-peer, and end-to-end encrypted. No account. No cloud dependency. No central server.. Primary language: Rust. Topics: clipboard-manager, clipboardsync, cross-platform, efficientnet, tauri-app, tauri2, tools, linux, macos, windows, clipboard-sync, e2ee, local-first, p2p. large codebase. 596 stars (good visibility). 31 forks (modest community interest). 6 contributors (medium team). 1000 commits in last 90 days (~333.33/month, high activity). updated today. 1.2 years old (mature repository). 269 merged pull requests. 89 releases published. 58 open issues (heavy issue activity). Has CI/CD workflows configured. detailed README (21471 chars). GitHub Pages site published. Has an open source license. Engagement ratio (stars+2*forks+watchers per day of age): 2.8435. Combined engineering signals: multi-contributor team, automated CI/CD pipeline, established PR-review workflow, regular release cadence, extensive documentation, GitHub Pages site published, open-source license, well-tagged with topics, mature and currently active.",lead,0.95,"This repository demonstrates high engineering maturity with a large codebase, multi-contributor team, extensive PR history (269 merged), regular releases (89), CI/CD, comprehensive documentation, and active issue management. It is a complex, peer-to-peer clipboard sync tool with strong community engagement (596 stars) and sustained high activity over 1.2 years."
